Area,Item,temp (C),rain (mm),yield (t/ha),Year,pesticides_tonnes
Argentina,Potatoes,18.31,591.0,23.0166,1994,30195.0
Argentina,"Rice, paddy",18.17,591.0,4.2989,1994,30195.0
Argentina,"Rice, paddy",18.31,591.0,4.2989,1994,30195.0
Argentina,Sorghum,18.17,591.0,3.5065,1994,30195.0
Argentina,Sorghum,18.31,591.0,3.5065,1994,30195.0
Argentina,Soybeans,18.17,591.0,2.0386,1994,30195.0
Argentina,Soybeans,18.31,591.0,2.0386,1994,30195.0
Argentina,Sweet potatoes,18.17,591.0,17.6667,1994,30195.0
Argentina,Sweet potatoes,18.31,591.0,17.6667,1994,30195.0
Argentina,Wheat,18.17,591.0,2.0237,1994,30195.0
Argentina,Wheat,18.31,591.0,2.0237,1994,30195.0
Argentina,Cassava,17.74,591.0,10.0,1995,37842.0
Argentina,Cassava,17.62,591.0,10.0,1995,37842.0
Argentina,Maize,17.74,591.0,4.5223,1995,37842.0
Argentina,Maize,17.62,591.0,4.5223,1995,37842.0
Argentina,Potatoes,17.74,591.0,27.4272,1995,37842.0
Argentina,Potatoes,17.62,591.0,27.4272,1995,37842.0
Argentina,"Rice, paddy",17.74,591.0,5.0306,1995,37842.0
Argentina,"Rice, paddy",17.62,591.0,5.0306,1995,37842.0
Argentina,Sorghum,17.74,591.0,3.4588,1995,37842.0
Argentina,Sorghum,17.62,591.0,3.4588,1995,37842.0
Argentina,Soybeans,17.74,591.0,2.0446,1995,37842.0
Argentina,Soybeans,17.62,591.0,2.0446,1995,37842.0
Argentina,Sweet potatoes,17.74,591.0,16.8,1995,37842.0
Argentina,Sweet potatoes,17.62,591.0,16.8,1995,37842.0
Argentina,Wheat,17.74,591.0,2.1675,1995,37842.0
Argentina,Wheat,17.62,591.0,2.1675,1995,37842.0
Argentina,Cassava,17.64,591.0,10.0,1996,54595.0
Argentina,Cassava,17.97,591.0,10.0,1996,54595.0
Argentina,Maize,17.64,591.0,4.0397,1996,54595.0
Argentina,Maize,17.97,591.0,4.0397,1996,54595.0
Argentina,Potatoes,17.64,591.0,22.8877,1996,54595.0
Argentina,Potatoes,17.97,591.0,22.8877,1996,54595.0
Argentina,"Rice, paddy",17.64,591.0,5.1031,1996,54595.0
Argentina,"Rice, paddy",17.97,591.0,5.1031,1996,54595.0
Argentina,Sorghum,17.64,591.0,3.8763,1996,54595.0
Argentina,Sorghum,17.97,591.0,3.8763,1996,54595.0
Argentina,Soybeans,17.64,591.0,2.1051,1996,54595.0
Argentina,Soybeans,17.97,591.0,2.1051,1996,54595.0
Argentina,Sweet potatoes,17.64,591.0,17.0,1996,54595.0
Argentina,Sweet potatoes,17.97,591.0,17.0,1996,54595.0
Argentina,Wheat,17.64,591.0,1.9344,1996,54595.0
Argentina,Wheat,17.97,591.0,1.9344,1996,54595.0
Argentina,Cassava,18.29,591.0,10.0,1997,77691.0
Argentina,Cassava,18.54,591.0,10.0,1997,77691.0
Argentina,Maize,18.29,591.0,4.5557,1997,77691.0
Argentina,Maize,18.54,591.0,4.5557,1997,77691.0
Argentina,Potatoes,18.29,591.0,26.8502,1997,77691.0
Argentina,Potatoes,18.54,591.0,26.8502,1997,77691.0
Argentina,"Rice, paddy",18.29,591.0,5.3703,1997,77691.0
Argentina,"Rice, paddy",18.54,591.0,5.3703,1997,77691.0
Argentina,Sorghum,18.29,591.0,3.6845,1997,77691.0
Argentina,Sorghum,18.54,591.0,3.6845,1997,77691.0
Argentina,Soybeans,18.29,591.0,1.7212,1997,77691.0
Argentina,Soybeans,18.54,591.0,1.7212,1997,77691.0
Argentina,Sweet potatoes,18.29,591.0,14.5662,1997,77691.0
Argentina,Sweet potatoes,18.54,591.0,14.5662,1997,77691.0
Argentina,Wheat,18.29,591.0,2.2426,1997,77691.0
Argentina,Wheat,18.54,591.0,2.2426,1997,77691.0
Argentina,Cassava,17.23,591.0,10.0,1998,62397.0
Argentina,Cassava,17.52,591.0,10.0,1998,62397.0
Argentina,Maize,17.23,591.0,6.078,1998,62397.0
Argentina,Maize,17.52,591.0,6.078,1998,62397.0
Argentina,Potatoes,17.23,591.0,29.3744,1998,62397.0
Argentina,Potatoes,17.52,591.0,29.3744,1998,62397.0
Argentina,"Rice, paddy",17.23,591.0,4.7762,1998,62397.0
Argentina,"Rice, paddy",17.52,591.0,4.7762,1998,62397.0
Argentina,Sorghum,17.23,591.0,4.8105,1998,62397.0
Argentina,Sorghum,17.52,591.0,4.8105,1998,62397.0
Argentina,Soybeans,17.23,591.0,2.6937,1998,62397.0
Argentina,Soybeans,17.52,591.0,2.6937,1998,62397.0
Argentina,Sweet potatoes,17.23,591.0,17.5055,1998,62397.0
Argentina,Sweet potatoes,17.52,591.0,17.5055,1998,62397.0
Argentina,Wheat,17.23,591.0,2.6088,1998,62397.0
Argentina,Wheat,17.52,591.0,2.6088,1998,62397.0
Argentina,Cassava,17.15,591.0,10.0,1999,62831.39
Argentina,Cassava,17.71,591.0,10.0,1999,62831.39
Argentina,Maize,17.15,591.0,5.3702,1999,62831.39
Argentina,Maize,17.71,591.0,5.3702,1999,62831.39
Argentina,Potatoes,17.15,591.0,23.8938,1999,62831.39
Argentina,Potatoes,17.71,591.0,23.8938,1999,62831.39
Argentina,"Rice, paddy",17.15,591.0,5.7337,1999,62831.39
Argentina,"Rice, paddy",17.71,591.0,5.7337,1999,62831.39
Argentina,Sorghum,17.15,591.0,4.3845,1999,62831.39
Argentina,Sorghum,17.71,591.0,4.3845,1999,62831.39
Argentina,Soybeans,17.15,591.0,2.445,1999,62831.39
Argentina,Soybeans,17.71,591.0,2.445,1999,62831.39
Argentina,Sweet potatoes,17.15,591.0,14.3991,1999,62831.39
Argentina,Sweet potatoes,17.71,591.0,14.3991,1999,62831.39
Argentina,Wheat,17.15,591.0,2.3028,1999,62831.39
Argentina,Wheat,17.71,591.0,2.3028,1999,62831.39
Argentina,Cassava,16.98,591.0,10.0,2000,63265.78
Argentina,Cassava,17.66,591.0,10.0,2000,63265.78
Argentina,Maize,16.98,591.0,5.4329,2000,63265.78
Argentina,Maize,17.66,591.0,5.4329,2000,63265.78
Argentina,Potatoes,16.98,591.0,27.7566,2000,63265.78
Argentina,Potatoes,17.66,591.0,27.7566,2000,63265.78
Argentina,"Rice, paddy",16.98,591.0,4.7798,2000,63265.78
Argentina,"Rice, paddy",17.66,591.0,4.7798,2000,63265.78
Argentina,Sorghum,16.98,591.0,4.6477,2000,63265.78
Argentina,Sorghum,17.66,591.0,4.6477,2000,63265.78
Argentina,Soybeans,16.98,591.0,2.3312,2000,63265.78
Argentina,Soybeans,17.66,591.0,2.3312,2000,63265.78
Argentina,Sweet potatoes,16.98,591.0,15.1462,2000,63265.78
Argentina,Sweet potatoes,17.66,591.0,15.1462,2000,63265.78
Argentina,Wheat,16.98,591.0,2.4873,2000,63265.78
Argentina,Wheat,17.66,591.0,2.4873,2000,63265.78
Argentina,Cassava,17.71,591.0,10.0,2001,63700.17
Argentina,Cassava,18.42,591.0,10.0,2001,63700.17
Argentina,Maize,17.71,591.0,5.4553,2001,63700.17
Argentina,Maize,18.42,591.0,5.4553,2001,63700.17
Argentina,Potatoes,17.71,591.0,28.3768,2001,63700.17
Argentina,Potatoes,18.42,591.0,28.3768,2001,63700.17
Argentina,"Rice, paddy",17.71,591.0,5.7495,2001,63700.17
Argentina,"Rice, paddy",18.42,591.0,5.7495,2001,63700.17
Argentina,Sorghum,17.71,591.0,4.7429,2001,63700.17
Argentina,Sorghum,18.42,591.0,4.7429,2001,63700.17
Argentina,Soybeans,17.71,591.0,2.5846,2001,63700.17
Argentina,Soybeans,18.42,591.0,2.5846,2001,63700.17
Argentina,Sweet potatoes,17.71,591.0,15.5212,2001,63700.17
Argentina,Sweet potatoes,18.42,591.0,15.5212,2001,63700.17
Argentina,Wheat,17.71,591.0,2.4934,2001,63700.17
Argentina,Wheat,18.42,591.0,2.4934,2001,63700.17
Argentina,Cassava,17.58,591.0,10.0,2002,64134.56
Argentina,Cassava,18.07,591.0,10.0,2002,64134.56
Argentina,Maize,17.58,591.0,6.0791,2002,64134.56
Argentina,Maize,18.07,591.0,6.0791,2002,64134.56
Argentina,Potatoes,17.58,591.0,25.1347,2002,64134.56
Argentina,Potatoes,18.07,591.0,25.1347,2002,64134.56
Argentina,"Rice, paddy",17.58,591.0,5.7197,2002,64134.56
Argentina,"Rice, paddy",18.07,591.0,5.7197,2002,64134.56
Argentina,Sorghum,17.58,591.0,5.2691,2002,64134.56
Argentina,Sorghum,18.07,591.0,5.2691,2002,64134.56
Argentina,Soybeans,17.58,591.0,2.6304,2002,64134.56
Argentina,Soybeans,18.07,591.0,2.6304,2002,64134.56
Argentina,Sweet potatoes,17.58,591.0,15.589,2002,64134.56
Argentina,Sweet potatoes,18.07,591.0,15.589,2002,64134.56
Argentina,Wheat,17.58,591.0,2.2398,2002,64134.56
Argentina,Wheat,18.07,591.0,2.2398,2002,64134.56
Argentina,Cassava,17.67,591.0,10.0,2004,65003.34
Argentina,Cassava,18.11,591.0,10.0,2004,65003.34
Argentina,Maize,17.67,591.0,6.3931,2004,65003.34
Argentina,Maize,18.11,591.0,6.3931,2004,65003.34
Argentina,Potatoes,17.67,591.0,28.8717,2004,65003.34
Argentina,Potatoes,18.11,591.0,28.8717,2004,65003.34
Argentina,"Rice, paddy",17.67,591.0,6.2661,2004,65003.34
Argentina,"Rice, paddy",18.11,591.0,6.2661,2004,65003.34
Argentina,Sorghum,17.67,591.0,4.5531,2004,65003.34
Argentina,Sorghum,18.11,591.0,4.5531,2004,65003.34
Argentina,Soybeans,17.67,591.0,2.2075,2004,65003.34
Argentina,Soybeans,18.11,591.0,2.2075,2004,65003.34
Argentina,Sweet potatoes,17.67,591.0,15.4867,2004,65003.34
Argentina,Sweet potatoes,18.11,591.0,15.4867,2004,65003.34
Argentina,Wheat,17.67,591.0,2.5441,2004,65003.34
Argentina,Wheat,18.11,591.0,2.5441,2004,65003.34
Argentina,Cassava,17.32,591.0,10.0,2005,65437.73
Argentina,Cassava,17.83,591.0,10.0,2005,65437.73
Argentina,Maize,17.32,591.0,7.3587,2005,65437.73
Argentina,Maize,17.83,591.0,7.3587,2005,65437.73
Argentina,Potatoes,17.32,591.0,28.3917,2005,65437.73
Argentina,Potatoes,17.83,591.0,28.3917,2005,65437.73
Argentina,"Rice, paddy",17.32,591.0,6.0165,2005,65437.73
Argentina,"Rice, paddy",17.83,591.0,6.0165,2005,65437.73
Argentina,Sorghum,17.32,591.0,5.1872,2005,65437.73
Argentina,Sorghum,17.83,591.0,5.1872,2005,65437.73
Argentina,Soybeans,17.32,591.0,2.7287,2005,65437.73
Argentina,Soybeans,17.83,591.0,2.7287,2005,65437.73
Argentina,Sweet potatoes,17.32,591.0,15.4472,2005,65437.73
Argentina,Sweet potatoes,17.83,591.0,15.4472,2005,65437.73
Argentina,Wheat,17.32,591.0,2.6356,2005,65437.73
Argentina,Wheat,17.83,591.0,2.6356,2005,65437.73
Argentina,Cassava,18.1,591.0,10.0,2006,65872.12
Argentina,Cassava,18.35,591.0,10.0,2006,65872.12
Argentina,Maize,18.1,591.0,5.903,2006,65872.12
Argentina,Maize,18.35,591.0,5.903,2006,65872.12
Argentina,Potatoes,18.1,591.0,28.5828,2006,65872.12
Argentina,Potatoes,18.35,591.0,28.5828,2006,65872.12
Argentina,"Rice, paddy",18.1,591.0,7.061,2006,65872.12
Argentina,"Rice, paddy",18.35,591.0,7.061,2006,65872.12
Argentina,Sorghum,18.1,591.0,4.6778,2006,65872.12
Argentina,Sorghum,18.35,591.0,4.6778,2006,65872.12
Argentina,Soybeans,18.1,591.0,2.6793,2006,65872.12
Argentina,Soybeans,18.35,591.0,2.6793,2006,65872.12
Argentina,Sweet potatoes,18.1,591.0,14.3478,2006,65872.12
Argentina,Sweet potatoes,18.35,591.0,14.3478,2006,65872.12
Argentina,Wheat,18.1,591.0,2.5302,2006,65872.12
Argentina,Wheat,18.35,591.0,2.5302,2006,65872.12
Argentina,Cassava,16.71,591.0,10.0,2007,81582.64
Argentina,Cassava,17.14,591.0,10.0,2007,81582.64
Argentina,Maize,16.71,591.0,7.6655,2007,81582.64
Argentina,Maize,17.14,591.0,7.6655,2007,81582.64
Argentina,Potatoes,16.71,591.0,28.6765,2007,81582.64
Argentina,Potatoes,17.14,591.0,28.6765,2007,81582.64
Argentina,"Rice, paddy",16.71,591.0,6.5604,2007,81582.64
Argentina,"Rice, paddy",17.14,591.0,6.5604,2007,81582.64
Argentina,Sorghum,16.71,591.0,4.7021,2007,81582.64
Argentina,Sorghum,17.14,591.0,4.7021,2007,81582.64
Argentina,Soybeans,16.71,591.0,2.9712,2007,81582.64
Argentina,Soybeans,17.14,591.0,2.9712,2007,81582.64
Argentina,Sweet potatoes,16.71,591.0,14.1667,2007,81582.64
Argentina,Sweet potatoes,17.14,591.0,14.1667,2007,81582.64
Argentina,Wheat,16.71,591.0,2.6234,2007,81582.64
Argentina,Wheat,17.14,591.0,2.6234,2007,81582.64
Argentina,Cassava,17.71,591.0,10.0,2008,87149.01
Argentina,Cassava,18.39,591.0,10.0,2008,87149.01
Argentina,Maize,17.71,591.0,6.4525,2008,87149.01
Argentina,Maize,18.39,591.0,6.4525,2008,87149.01
Argentina,Potatoes,17.71,591.0,27.9412,2008,87149.01
Argentina,Potatoes,18.39,591.0,27.9412,2008,87149.01
Argentina,"Rice, paddy",17.71,591.0,6.8278,2008,87149.01
Argentina,"Rice, paddy",18.39,591.0,6.8278,2008,87149.01
Argentina,Sorghum,17.71,591.0,4.7474,2008,87149.01
Argentina,Sorghum,18.39,591.0,4.7474,2008,87149.01
Argentina,Soybeans,17.71,591.0,2.8216,2008,87149.01
Argentina,Soybeans,18.39,591.0,2.8216,2008,87149.01
Argentina,Sweet potatoes,17.71,591.0,14.5105,2008,87149.01
Argentina,Sweet potatoes,18.39,591.0,14.5105,2008,87149.01
Argentina,Wheat,17.71,591.0,2.8271,2008,87149.01
Argentina,Wheat,18.39,591.0,2.8271,2008,87149.01
Argentina,Cassava,18.16,591.0,10.1695,2009,61586.56
Argentina,Cassava,18.09,591.0,10.1695,2009,61586.56
Argentina,Maize,18.16,591.0,5.576,2009,61586.56
Argentina,Maize,18.09,591.0,5.576,2009,61586.56
Argentina,Potatoes,18.16,591.0,28.4439,2009,61586.56
Argentina,Potatoes,18.09,591.0,28.4439,2009,61586.56
Argentina,"Rice, paddy",18.16,591.0,6.8842,2009,61586.56
Argentina,"Rice, paddy",18.09,591.0,6.8842,2009,61586.56
Argentina,Sorghum,18.16,591.0,3.8752,2009,61586.56
Argentina,Sorghum,18.09,591.0,3.8752,2009,61586.56
Argentina,Soybeans,18.16,591.0,1.848,2009,61586.56
Argentina,Soybeans,18.09,591.0,1.848,2009,61586.56
Argentina,Sweet potatoes,18.16,591.0,15.1208,2009,61586.56
Argentina,Sweet potatoes,18.09,591.0,15.1208,2009,61586.56
Argentina,Wheat,18.16,591.0,1.9628,2009,61586.56
Argentina,Wheat,18.09,591.0,1.9628,2009,61586.56
Argentina,Cassava,17.33,591.0,10.1,2010,105915.04
Argentina,Cassava,17.84,591.0,10.1,2010,105915.04
Argentina,Maize,17.33,591.0,7.804,2010,105915.04
Argentina,Maize,17.84,591.0,7.804,2010,105915.04
Argentina,Potatoes,17.33,591.0,28.9849,2010,105915.04
Argentina,Potatoes,17.84,591.0,28.9849,2010,105915.04
Argentina,"Rice, paddy",17.33,591.0,5.7646,2010,105915.04
Argentina,"Rice, paddy",17.84,591.0,5.7646,2010,105915.04
Argentina,Sorghum,17.33,591.0,4.8163,2010,105915.04
Argentina,Sorghum,17.84,591.0,4.8163,2010,105915.04
Argentina,Soybeans,17.33,591.0,2.9053,2010,105915.04
Argentina,Soybeans,17.84,591.0,2.9053,2010,105915.04
Argentina,Sweet potatoes,17.33,591.0,14.9382,2010,105915.04
Argentina,Sweet potatoes,17.84,591.0,14.9382,2010,105915.04
Argentina,Wheat,17.33,591.0,2.7113,2010,105915.04
Argentina,Wheat,17.84,591.0,2.7113,2010,105915.04
Argentina,Cassava,17.58,591.0,10.0,2011,100424.62
Argentina,Cassava,17.93,591.0,10.0,2011,100424.62
Argentina,Maize,17.58,591.0,6.3503,2011,100424.62
Argentina,Maize,17.93,591.0,6.3503,2011,100424.62
Argentina,Potatoes,17.58,591.0,28.6657,2011,100424.62
Argentina,Potatoes,17.93,591.0,28.6657,2011,100424.62
Argentina,"Rice, paddy",17.58,591.0,6.7901,2011,100424.62
Argentina,"Rice, paddy",17.93,591.0,6.7901,2011,100424.62
Argentina,Sorghum,17.58,591.0,4.4029,2011,100424.62
Argentina,Sorghum,17.93,591.0,4.4029,2011,100424.62
Argentina,Soybeans,17.58,591.0,2.6053,2011,100424.62
Argentina,Soybeans,17.93,591.0,2.6053,2011,100424.62
Argentina,Sweet potatoes,17.58,591.0,14.8754,2011,100424.62
Argentina,Sweet potatoes,17.93,591.0,14.8754,2011,100424.62
Argentina,Wheat,17.58,591.0,3.5063,2011,100424.62
Argentina,Wheat,17.93,591.0,3.5063,2011,100424.62
Argentina,Cassava,18.18,591.0,10.0,2012,136185.08
Argentina,Cassava,18.43,591.0,10.0,2012,136185.08
Argentina,Maize,18.18,591.0,5.7346,2012,136185.08
Argentina,Maize,18.43,591.0,5.7346,2012,136185.08
Argentina,Potatoes,18.18,591.0,28.7821,2012,136185.08
Argentina,Potatoes,18.43,591.0,28.7821,2012,136185.08
Argentina,"Rice, paddy",18.18,591.0,6.6617,2012,136185.08
Argentina,"Rice, paddy",18.43,591.0,6.6617,2012,136185.08
Argentina,Sorghum,18.18,591.0,4.6534,2012,136185.08
Argentina,Sorghum,18.43,591.0,4.6534,2012,136185.08
Argentina,Soybeans,18.18,591.0,2.2814,2012,136185.08
Argentina,Soybeans,18.43,591.0,2.2814,2012,136185.08
Argentina,Sweet potatoes,18.18,591.0,14.8126,2012,136185.08
Argentina,Sweet potatoes,18.43,591.0,14.8126,2012,136185.08
Argentina,Wheat,18.18,591.0,3.2199,2012,136185.08
Argentina,Wheat,18.43,591.0,3.2199,2012,136185.08
Argentina,Cassava,16.45,591.0,9.9459,2013,171945.54
Argentina,Cassava,16.88,591.0,9.9459,2013,171945.54
Argentina,Maize,16.45,591.0,6.6037,2013,171945.54
Argentina,Maize,16.88,591.0,6.6037,2013,171945.54
Argentina,Potatoes,16.45,591.0,28.8984,2013,171945.54
Argentina,Potatoes,16.88,591.0,28.8984,2013,171945.54
Argentina,"Rice, paddy",16.45,591.0,6.7187,2013,171945.54
Argentina,"Rice, paddy",16.88,591.0,6.7187,2013,171945.54
Argentina,Sorghum,16.45,591.0,4.0852,2013,171945.54
Argentina,Sorghum,16.88,591.0,4.0852,2013,171945.54
Argentina,Soybeans,16.45,591.0,2.5391,2013,171945.54
Argentina,Soybeans,16.88,591.0,2.5391,2013,171945.54
Argentina,Sweet potatoes,16.45,591.0,14.7498,2013,171945.54
Argentina,Sweet potatoes,16.88,591.0,14.7498,2013,171945.54
Argentina,Wheat,16.45,591.0,2.6581,2013,171945.54
Argentina,Wheat,16.88,591.0,2.6581,2013,171945.54
Armenia,Maize,7.44,562.0,3.2344,1992,8.0
Armenia,Potatoes,7.44,562.0,11.1301,1992,8.0
Armenia,Wheat,7.44,562.0,2.16,1992,8.0
Armenia,Maize,7.69,562.0,3.2261,1993,8.0
Armenia,Potatoes,7.69,562.0,13.4416,1993,8.0
Armenia,Wheat,7.69,562.0,2.2257,1993,8.0
Armenia,Maize,8.84,562.0,3.2667,1994,23.0
Armenia,Potatoes,8.84,562.0,13.1195,1994,23.0
Armenia,Wheat,8.84,562.0,1.7842,1994,23.0
Armenia,Maize,9.76,562.0,1.8261,1995,23.9
Armenia,Potatoes,9.76,562.0,13.1196,1995,23.9
Armenia,Wheat,9.76,562.0,2.548,1995,23.9
Armenia,Maize,9.55,562.0,2.2239,1996,32.0
Armenia,Potatoes,9.55,562.0,12.9626,1996,32.0
Armenia,Wheat,9.55,562.0,2.3569,1996,32.0
Armenia,Maize,9.1,562.0,4.5548,1997,41.46
Armenia,Potatoes,9.1,562.0,10.9362,1997,41.46
Armenia,Wheat,9.1,562.0,1.7009,1997,41.46
Armenia,Maize,10.28,562.0,2.6082,1998,50.92
Armenia,Potatoes,10.28,562.0,13.4409,1998,50.92
Armenia,Wheat,10.28,562.0,2.0651,1998,50.92
Armenia,Maize,10.11,562.0,4.0303,1999,60.38
Armenia,Potatoes,10.11,562.0,13.0618,1999,60.38
Armenia,Wheat,10.11,562.0,1.9466,1999,60.38
Armenia,Maize,9.68,562.0,2.3178,2000,69.85
Armenia,Potatoes,9.68,562.0,8.7349,2000,69.85
Armenia,Wheat,9.68,562.0,1.6679,2000,69.85
Armenia,Maize,10.18,562.0,3.7913,2001,79.31
Armenia,Potatoes,10.18,562.0,11.4619,2001,79.31
Armenia,Wheat,10.18,562.0,2.2263,2001,79.31
Armenia,Maize,9.41,562.0,3.738,2002,88.77
Armenia,Potatoes,9.41,562.0,12.2814,2002,88.77
Armenia,Wheat,9.41,562.0,2.3877,2002,88.77
Armenia,Maize,9.55,562.0,6.1791,2004,204.77
Armenia,Potatoes,9.55,562.0,16.1509,2004,204.77
Armenia,Wheat,9.55,562.0,2.3416,2004,204.77
Armenia,Maize,9.58,562.0,4.4692,2005,220.51
Armenia,Potatoes,9.58,562.0,16.4459,2005,220.51
Armenia,Wheat,9.58,562.0,2.0252,2005,220.51
Armenia,Maize,9.89,562.0,3.3271,2006,227.55
Armenia,Potatoes,9.89,562.0,16.3418,2006,227.55
Armenia,Wheat,9.89,562.0,1.4627,2006,227.55
Armenia,Maize,9.44,562.0,5.3262,2007,241.71
Armenia,Potatoes,9.44,562.0,18.4719,2007,241.71
Armenia,Wheat,9.44,562.0,2.5837,2007,241.71
Armenia,Maize,9.51,562.0,5.3424,2008,218.2
Armenia,Potatoes,9.51,562.0,18.9096,2008,218.2
Armenia,Wheat,9.51,562.0,2.4322,2008,218.2
Armenia,Maize,9.67,562.0,5.7763,2009,198.36
Armenia,Potatoes,9.67,562.0,18.5496,2009,198.36
Armenia,Wheat,9.67,562.0,2.2374,2009,198.36
Armenia,Maize,11.31,562.0,4.6724,2010,278.72
Armenia,Potatoes,11.31,562.0,17.0146,2010,278.72
Armenia,Wheat,11.31,562.0,2.1192,2010,278.72
Armenia,Maize,8.93,562.0,5.4257,2011,278.72
Armenia,Potatoes,8.93,562.0,19.4426,2011,278.72
Armenia,Wheat,8.93,562.0,2.88,2011,278.72
Armenia,Maize,10.2,562.0,6.2215,2012,278.72
Armenia,Potatoes,10.2,562.0,20.7151,2012,278.72
Armenia,Wheat,10.2,562.0,2.601,2012,278.72
Armenia,Maize,11.08,562.0,6.7114,2013,278.72
Armenia,Potatoes,11.08,562.0,21.529,2013,278.72
Armenia,Wheat,11.08,562.0,3.1273,2013,278.72
Australia,Maize,16.8,534.0,4.1821,1990,17866.0
Australia,Maize,20.06,534.0,4.1821,1990,17866.0
Australia,Maize,12.11,534.0,4.1821,1990,17866.0
Australia,Maize,14.16,534.0,4.1821,1990,17866.0
Australia,Maize,18.05,534.0,4.1821,1990,17866.0
Australia,Maize,17.47,534.0,4.1821,1990,17866.0
Australia,Potatoes,16.8,534.0,28.9832,1990,17866.0
Australia,Potatoes,20.06,534.0,28.9832,1990,17866.0
Australia,Potatoes,12.11,534.0,28.9832,1990,17866.0
Australia,Potatoes,14.16,534.0,28.9832,1990,17866.0
Australia,Potatoes,18.05,534.0,28.9832,1990,17866.0
Australia,Potatoes,17.47,534.0,28.9832,1990,17866.0
Australia,"Rice, paddy",16.8,534.0,8.8,1990,17866.0
Australia,"Rice, paddy",20.06,534.0,8.8,1990,17866.0
Australia,"Rice, paddy",12.11,534.0,8.8,1990,17866.0
Australia,"Rice, paddy",14.16,534.0,8.8,1990,17866.0
Australia,"Rice, paddy",18.05,534.0,8.8,1990,17866.0
Australia,"Rice, paddy",17.47,534.0,8.8,1990,17866.0
Australia,Sorghum,16.8,534.0,2.4883,1990,17866.0
Australia,Sorghum,20.06,534.0,2.4883,1990,17866.0
Australia,Sorghum,12.11,534.0,2.4883,1990,17866.0
Australia,Sorghum,14.16,534.0,2.4883,1990,17866.0
Australia,Sorghum,18.05,534.0,2.4883,1990,17866.0
Australia,Sorghum,17.47,534.0,2.4883,1990,17866.0
Australia,Soybeans,16.8,534.0,1.5718,1990,17866.0
Australia,Soybeans,20.06,534.0,1.5718,1990,17866.0
Australia,Soybeans,12.11,534.0,1.5718,1990,17866.0
Australia,Soybeans,14.16,534.0,1.5718,1990,17866.0
Australia,Soybeans,18.05,534.0,1.5718,1990,17866.0
Australia,Soybeans,17.47,534.0,1.5718,1990,17866.0
Australia,Sweet potatoes,16.8,534.0,13.714,1990,17866.0
Australia,Sweet potatoes,20.06,534.0,13.714,1990,17866.0
Australia,Sweet potatoes,12.11,534.0,13.714,1990,17866.0
Australia,Sweet potatoes,14.16,534.0,13.714,1990,17866.0
Australia,Sweet potatoes,18.05,534.0,13.714,1990,17866.0
Australia,Sweet potatoes,17.47,534.0,13.714,1990,17866.0
Australia,Wheat,16.8,534.0,1.6344,1990,17866.0
Australia,Wheat,20.06,534.0,1.6344,1990,17866.0
Australia,Wheat,12.11,534.0,1.6344,1990,17866.0
Australia,Wheat,14.16,534.0,1.6344,1990,17866.0
Australia,Wheat,18.05,534.0,1.6344,1990,17866.0
Australia,Wheat,17.47,534.0,1.6344,1990,17866.0
Australia,Maize,16.78,534.0,3.9938,1991,17866.0
Australia,Maize,20.29,534.0,3.9938,1991,17866.0
Australia,Maize,12.22,534.0,3.9938,1991,17866.0
Australia,Maize,13.77,534.0,3.9938,1991,17866.0
Australia,Maize,18.73,534.0,3.9938,1991,17866.0
Australia,Maize,17.85,534.0,3.9938,1991,17866.0
Australia,Potatoes,16.78,534.0,28.5359,1991,17866.0
Australia,Potatoes,20.29,534.0,28.5359,1991,17866.0
Australia,Potatoes,12.22,534.0,28.5359,1991,17866.0
Australia,Potatoes,13.77,534.0,28.5359,1991,17866.0
Australia,Potatoes,18.73,534.0,28.5359,1991,17866.0
Australia,Potatoes,17.85,534.0,28.5359,1991,17866.0
Australia,"Rice, paddy",16.78,534.0,8.8427,1991,17866.0
Australia,"Rice, paddy",20.29,534.0,8.8427,1991,17866.0
Australia,"Rice, paddy",12.22,534.0,8.8427,1991,17866.0
Australia,"Rice, paddy",13.77,534.0,8.8427,1991,17866.0
Australia,"Rice, paddy",18.73,534.0,8.8427,1991,17866.0
Australia,"Rice, paddy",17.85,534.0,8.8427,1991,17866.0
Australia,Sorghum,16.78,534.0,1.9865,1991,17866.0
Australia,Sorghum,20.29,534.0,1.9865,1991,17866.0
Australia,Sorghum,12.22,534.0,1.9865,1991,17866.0
Australia,Sorghum,13.77,534.0,1.9865,1991,17866.0
Australia,Sorghum,18.73,534.0,1.9865,1991,17866.0
Australia,Sorghum,17.85,534.0,1.9865,1991,17866.0
Australia,Soybeans,16.78,534.0,1.5551,1991,17866.0
Australia,Soybeans,20.29,534.0,1.5551,1991,17866.0
Australia,Soybeans,12.22,534.0,1.5551,1991,17866.0
Australia,Soybeans,13.77,534.0,1.5551,1991,17866.0
Australia,Soybeans,18.73,534.0,1.5551,1991,17866.0
Australia,Soybeans,17.85,534.0,1.5551,1991,17866.0
Australia,Sweet potatoes,16.78,534.0,15.1142,1991,17866.0
Australia,Sweet potatoes,20.29,534.0,15.1142,1991,17866.0
Australia,Sweet potatoes,12.22,534.0,15.1142,1991,17866.0
Australia,Sweet potatoes,13.77,534.0,15.1142,1991,17866.0
Australia,Sweet potatoes,18.73,534.0,15.1142,1991,17866.0
Australia,Sweet potatoes,17.85,534.0,15.1142,1991,17866.0
Australia,Wheat,16.78,534.0,1.4698,1991,17866.0
